index	name	u	p	V	G	H	L
5.2.1.3	reinforcement learning	0.0	0	0.166	5.2.1.3. reinforcement learning		
5.2.1.4	multi-task learning	0.0	0	0.166	5.2.1.4. multi-task learning		
5.2.2	learning settings	0.816	0.734	4.894	5.2.2.1. batch learning; 5.2.2.2. online learning settings; 5.2.2.3. learning from demonstrations; 5.2.2.4. learning from critiques; 5.2.2.5. learning from implicit feedback; 5.2.2.7. semi-supervised learning settings	5.2.2.6. active learning settings	
5.2.2.1	batch learning	0.0	0	0			
5.2.2.2	online learning settings	0.0	0	0			
5.2.2.3	learning from demonstrations	0.0	0	0			
5.2.2.4	learning from critiques	0.0	0	0			
5.2.2.5	learning from implicit feedback	0.0	0	0			
5.2.2.6	active learning settings	0.816	0.734	0		5.2.2.6. active learning settings	
5.2.2.7	semi-supervised learning settings	0.0	0	0.816	5.2.2.7. semi-supervised learning settings		
5.2.3	machine learning approaches	0.0	0	0.832	5.2.3. machine learning approaches		
5.2.4	machine learning algorithms	0.0	0	0.832	5.2.4. machine learning algorithms		
5.2.5	cross-validation	0.0	0	0			
5.2.6	deep learning	0.0	0	0.832	5.2.6. deep learning		
