index	name	u	p	V	G	H	L
3	information systems	0.753	1.219	21.712	3.3. world wide web; 3.5. internet of things; 3.1.2. data structures; 3.1.4. query languages; 3.1.5. information integration; 3.1.1.1. relational database model; 3.1.1.2. entity relationship models; 3.1.1.3. graph-based database models; 3.1.1.4. physical data models; 3.1.1.5.1. semi-structured data; 3.1.1.5.2. data streams; 3.1.1.5.4. incomplete data; 3.1.1.5.5. temporal data; 3.1.1.5.6. uncertainty; 3.1.1.5.7. inconsistent data; 3.1.3.1. dbms engine architectures; 3.1.3.2. database query processing; 3.1.3.3. database transaction processing; 3.1.3.4. record and buffer management; 3.1.3.5. parallel and distributed dbmss; 3.1.3.6. triggers and rules; 3.1.3.7. database views; 3.1.3.8. integrity checking; 3.1.3.10. main memory engines; 3.1.3.11. online analytical processing engines; 3.1.3.12. stream management; 3.1.3.13. big data; 3.1.3.9.1. distributed data locking; 3.1.3.9.2. deadlocks; 3.2.1.1. data cleaning; 3.2.1.2. collaborative filtering; 3.2.1.3. association rules; 3.2.1.4. clustering; 3.2.1.5. nearest-neighbor search; 3.2.1.6. data stream mining; 3.2.1.8. process mining; 3.2.1.11. text mining; 3.2.1.10. data mining tools; 3.2.1.9. sequence mining; 3.2.1.12. formal concept analysis; 3.2.1.7.1. graph partitioning; 3.2.1.7.2. frequent graph mining; 3.2.1.7.3. graph based conceptual clustering; 3.2.1.7.5. critical nodes detection; 3.4.1. document representation; 3.4.2. information retrieval query processing; 3.4.3. users and interactive retrieval; 3.4.4. retrieval models and ranking; 3.4.6. evaluation of retrieval results; 3.4.7. specialized information retrieval; 3.4.5.1. question answering; 3.4.5.2. document filtering; 3.4.5.4. information extraction; 3.4.5.5. sentiment analysis; 3.4.5.6. expert search; 3.4.5.7. near-duplicate and plagiarism detection; 3.4.5.8. clustering and classification; 3.4.5.9. summarization; 3.4.5.10. business intelligence	3.1.1.5.3. data provenance; 3.1.3.9.3. distributed database recovery; 3.2.1.7.4. anomaly detection; 3.4.5.3. recommender systems	
3.1	data management systems	0.416	0.508	8.353	3.1.2. data structures; 3.1.4. query languages; 3.1.5. information integration; 3.1.1.1. relational database model; 3.1.1.2. entity relationship models; 3.1.1.3. graph-based database models; 3.1.1.4. physical data models; 3.1.1.5.1. semi-structured data; 3.1.1.5.2. data streams; 3.1.1.5.4. incomplete data; 3.1.1.5.5. temporal data; 3.1.1.5.6. uncertainty; 3.1.1.5.7. inconsistent data; 3.1.3.1. dbms engine architectures; 3.1.3.2. database query processing; 3.1.3.3. database transaction processing; 3.1.3.4. record and buffer management; 3.1.3.5. parallel and distributed dbmss; 3.1.3.6. triggers and rules; 3.1.3.7. database views; 3.1.3.8. integrity checking; 3.1.3.10. main memory engines; 3.1.3.11. online analytical processing engines; 3.1.3.12. stream management; 3.1.3.13. big data; 3.1.3.9.1. distributed data locking; 3.1.3.9.2. deadlocks	3.1.1.5.3. data provenance; 3.1.3.9.3. distributed database recovery	
3.1.1	database design and models	0.2	0.18	1.997	3.1.1.1. relational database model; 3.1.1.2. entity relationship models; 3.1.1.3. graph-based database models; 3.1.1.4. physical data models; 3.1.1.5.1. semi-structured data; 3.1.1.5.2. data streams; 3.1.1.5.4. incomplete data; 3.1.1.5.5. temporal data; 3.1.1.5.6. uncertainty; 3.1.1.5.7. inconsistent data	3.1.1.5.3. data provenance	
3.1.1.1	relational database model	0.0	0	0			
3.1.1.2	entity relationship models	0.0	0	0			
3.1.1.3	graph-based database models	0.0	0	0.2	3.1.1.3. graph-based database models		
3.1.1.4	physical data models	0.0	0	0			
3.1.1.5	data model extensions	0.2	0.18	1.198	3.1.1.5.1. semi-structured data; 3.1.1.5.2. data streams; 3.1.1.5.4. incomplete data; 3.1.1.5.5. temporal data; 3.1.1.5.6. uncertainty; 3.1.1.5.7. inconsistent data	3.1.1.5.3. data provenance	
3.1.1.5.1	semi-structured data	0.0	0	0			
3.1.1.5.2	data streams	0.0	0	0			
3.1.1.5.3	data provenance	0.2	0.18	0		3.1.1.5.3. data provenance	
3.1.1.5.4	incomplete data	0.0	0	0			
3.1.1.5.5	temporal data	0.0	0	0			
3.1.1.5.6	uncertainty	0.0	0	0			
3.1.1.5.7	inconsistent data	0.0	0	0			
3.1.2	data structures	0.0	0	0.416	3.1.2. data structures		
3.1.3	database management system engines	0.365	0.328	5.108	3.1.3.1. dbms engine architectures; 3.1.3.2. database query processing; 3.1.3.3. database transaction processing; 3.1.3.4. record and buffer management; 3.1.3.5. parallel and distributed dbmss; 3.1.3.6. triggers and rules; 3.1.3.7. database views; 3.1.3.8. integrity checking; 3.1.3.10. main memory engines; 3.1.3.11. online analytical processing engines; 3.1.3.12. stream management; 3.1.3.13. big data; 3.1.3.9.1. distributed data locking; 3.1.3.9.2. deadlocks	3.1.3.9.3. distributed database recovery	
3.1.3.1	dbms engine architectures	0.0	0	0			
3.1.3.10	main memory engines	0.0	0	0			
3.1.3.11	online analytical processing engines	0.0	0	0			
3.1.3.12	stream management	0.0	0	0			
3.1.3.13	big data	0.0	0	0.365	3.1.3.13. big data		
3.1.3.2	database query processing	0.0	0	0.365	3.1.3.2. database query processing		
3.1.3.3	database transaction processing	0.0	0	0.365	3.1.3.3. database transaction processing		
3.1.3.4	record and buffer management	0.0	0	0			
3.1.3.5	parallel and distributed dbmss	0.0	0	0.365	3.1.3.5. parallel and distributed dbmss		
3.1.3.6	triggers and rules	0.0	0	0			
3.1.3.7	database views	0.0	0	0			
3.1.3.8	integrity checking	0.0	0	0			
3.1.3.9	distributed database transactions	0.365	0.328	0.73	3.1.3.9.1. distributed data locking; 3.1.3.9.2. deadlocks	3.1.3.9.3. distributed database recovery	
3.1.3.9.1	distributed data locking	0.0	0	0			
3.1.3.9.2	deadlocks	0.0	0	0			
3.1.3.9.3	distributed database recovery	0.365	0.328	0		3.1.3.9.3. distributed database recovery	
3.1.4	query languages	0.0	0	0.416	3.1.4. query languages		
3.1.5	information integration	0.0	0	0.416	3.1.5. information integration		
3.2	information systems applications	0.597	0.537	8.951	3.2.1.1. data cleaning; 3.2.1.2. collaborative filtering; 3.2.1.3. association rules; 3.2.1.4. clustering; 3.2.1.5. nearest-neighbor search; 3.2.1.6. data stream mining; 3.2.1.8. process mining; 3.2.1.11. text mining; 3.2.1.10. data mining tools; 3.2.1.9. sequence mining; 3.2.1.12. formal concept analysis; 3.2.1.7.1. graph partitioning; 3.2.1.7.2. frequent graph mining; 3.2.1.7.3. graph based conceptual clustering; 3.2.1.7.5. critical nodes detection	3.2.1.7.4. anomaly detection	
3.2.1.1	data cleaning	0.0	0	0			
3.2.1.10	data mining tools	0.0	0	0			
3.2.1.11	text mining	0.0	0	0.597	3.2.1.11. text mining		
3.2.1.12	formal concept analysis	0.0	0	0			
3.2.1.2	collaborative filtering	0.0	0	0.597	3.2.1.2. collaborative filtering		
3.2.1.3	association rules	0.0	0	0.597	3.2.1.3. association rules		
3.2.1.4	clustering	0.0	0	0.597	3.2.1.4. clustering		
3.2.1.5	nearest-neighbor search	0.0	0	0			
3.2.1.6	data stream mining	0.0	0	0			
3.2.1.7	graph mining	0.597	0.537	2.387	3.2.1.7.1. graph partitioning; 3.2.1.7.2. frequent graph mining; 3.2.1.7.3. graph based conceptual clustering; 3.2.1.7.5. critical nodes detection	3.2.1.7.4. anomaly detection	
3.2.1.7.1	graph partitioning	0.0	0	0			
3.2.1.7.2	frequent graph mining	0.0	0	0			
3.2.1.7.3	graph based conceptual clustering	0.0	0	0			
3.2.1.7.4	anomaly detection	0.597	0.537	0		3.2.1.7.4. anomaly detection	
3.2.1.7.5	critical nodes detection	0.0	0	0			
3.2.1.8	process mining	0.0	0	0			
3.2.1.9	sequence mining	0.0	0	0.597	3.2.1.9. sequence mining		
3.3	world wide web	0.0	0	0.753	3.3. world wide web		
3.4	information retrieval	0.193	0.174	2.902	3.4.1. document representation; 3.4.2. information retrieval query processing; 3.4.3. users and interactive retrieval; 3.4.4. retrieval models and ranking; 3.4.6. evaluation of retrieval results; 3.4.7. specialized information retrieval; 3.4.5.1. question answering; 3.4.5.2. document filtering; 3.4.5.4. information extraction; 3.4.5.5. sentiment analysis; 3.4.5.6. expert search; 3.4.5.7. near-duplicate and plagiarism detection; 3.4.5.8. clustering and classification; 3.4.5.9. summarization; 3.4.5.10. business intelligence	3.4.5.3. recommender systems	
3.4.1	document representation	0.0	0	0.193	3.4.1. document representation		
3.4.2	information retrieval query processing	0.0	0	0.193	3.4.2. information retrieval query processing		
3.4.3	users and interactive retrieval	0.0	0	0.193	3.4.3. users and interactive retrieval		
3.4.4	retrieval models and ranking	0.0	0	0.193	3.4.4. retrieval models and ranking		
3.4.5	retrieval tasks and goals	0.193	0.174	1.741	3.4.5.1. question answering; 3.4.5.2. document filtering; 3.4.5.4. information extraction; 3.4.5.5. sentiment analysis; 3.4.5.6. expert search; 3.4.5.7. near-duplicate and plagiarism detection; 3.4.5.8. clustering and classification; 3.4.5.9. summarization; 3.4.5.10. business intelligence	3.4.5.3. recommender systems	
3.4.5.1	question answering	0.0	0	0			
3.4.5.10	business intelligence	0.0	0	0			
3.4.5.2	document filtering	0.0	0	0			
3.4.5.3	recommender systems	0.193	0.174	0		3.4.5.3. recommender systems	
3.4.5.4	information extraction	0.0	0	0			
3.4.5.5	sentiment analysis	0.0	0	0			
3.4.5.6	expert search	0.0	0	0			
3.4.5.7	near-duplicate and plagiarism detection	0.0	0	0			
3.4.5.8	clustering and classification	0.0	0	0			
3.4.5.9	summarization	0.0	0	0			
3.4.6	evaluation of retrieval results	0.0	0	0.193	3.4.6. evaluation of retrieval results		
3.4.7	specialized information retrieval	0.0	0	0.193	3.4.7. specialized information retrieval		
3.5	internet of things	0.0	0	0.753	3.5. internet of things		
4	human-centered computing	0.0	0	1.0	4. human-centered computing		
5	computing methodologies	0.627	0.711	10.483	5.1.1. natural language processing; 5.1.3. computer vision; 5.1.2.1. knowledge representation and reasoning; 5.1.2.2.1.  knowledge sharing; 5.1.2.2.2. cognitive robotics; 5.1.2.2.3. ontology engineering; 5.1.2.2.4. semantic inference; 5.1.2.2.6. conceptual design; 5.1.2.2.7. schema matching; 5.1.2.2.8. knowledge graph; 5.1.2.2.9. taxonomy mapping; 5.2.2. learning settings; 5.2.3. machine learning approaches; 5.2.4. machine learning algorithms; 5.2.5. cross-validation; 5.2.6. deep learning; 5.2.1.1. supervised learning; 5.2.1.3. reinforcement learning; 5.2.1.4. multi-task learning; 5.2.1.2.1. cluster analysis; 5.2.1.2.3. mixture modeling; 5.2.1.2.4. topic modeling; 5.2.1.2.5. source separation; 5.2.1.2.6. motif discovery; 5.2.1.2.7. dimensionality reduction and manifold learning	5.1.2.2.5. recommender systems; 5.2.1.2.2. anomaly detection	
5.1	artificial intelligence	0.193	0.174	2.128	5.1.1. natural language processing; 5.1.3. computer vision; 5.1.2.1. knowledge representation and reasoning; 5.1.2.2.1.  knowledge sharing; 5.1.2.2.2. cognitive robotics; 5.1.2.2.3. ontology engineering; 5.1.2.2.4. semantic inference; 5.1.2.2.6. conceptual design; 5.1.2.2.7. schema matching; 5.1.2.2.8. knowledge graph; 5.1.2.2.9. taxonomy mapping	5.1.2.2.5. recommender systems	
5.1.1	natural language processing	0.0	0	0.193	5.1.1. natural language processing		
5.1.2	knowledge engineering	0.193	0.174	1.741	5.1.2.1. knowledge representation and reasoning; 5.1.2.2.1.  knowledge sharing; 5.1.2.2.2. cognitive robotics; 5.1.2.2.3. ontology engineering; 5.1.2.2.4. semantic inference; 5.1.2.2.6. conceptual design; 5.1.2.2.7. schema matching; 5.1.2.2.8. knowledge graph; 5.1.2.2.9. taxonomy mapping	5.1.2.2.5. recommender systems	
5.1.2.1	knowledge representation and reasoning	0.0	0	0.193	5.1.2.1. knowledge representation and reasoning		
5.1.2.2	knowledge management	0.193	0.174	1.548	5.1.2.2.1.  knowledge sharing; 5.1.2.2.2. cognitive robotics; 5.1.2.2.3. ontology engineering; 5.1.2.2.4. semantic inference; 5.1.2.2.6. conceptual design; 5.1.2.2.7. schema matching; 5.1.2.2.8. knowledge graph; 5.1.2.2.9. taxonomy mapping	5.1.2.2.5. recommender systems	
5.1.2.2.1	 knowledge sharing	0.0	0	0			
5.1.2.2.2	cognitive robotics	0.0	0	0			
5.1.2.2.3	ontology engineering	0.0	0	0			
5.1.2.2.4	semantic inference	0.0	0	0			
5.1.2.2.5	recommender systems	0.193	0.174	0		5.1.2.2.5. recommender systems	
5.1.2.2.6	conceptual design	0.0	0	0			
5.1.2.2.7	schema matching	0.0	0	0			
5.1.2.2.8	knowledge graph	0.0	0	0			
5.1.2.2.9	taxonomy mapping	0.0	0	0			
5.1.3	computer vision	0.0	0	0.193	5.1.3. computer vision		
5.2	machine learning	0.597	0.537	8.355	5.2.2. learning settings; 5.2.3. machine learning approaches; 5.2.4. machine learning algorithms; 5.2.5. cross-validation; 5.2.6. deep learning; 5.2.1.1. supervised learning; 5.2.1.3. reinforcement learning; 5.2.1.4. multi-task learning; 5.2.1.2.1. cluster analysis; 5.2.1.2.3. mixture modeling; 5.2.1.2.4. topic modeling; 5.2.1.2.5. source separation; 5.2.1.2.6. motif discovery; 5.2.1.2.7. dimensionality reduction and manifold learning	5.2.1.2.2. anomaly detection	
5.2.1	learning paradigms	0.597	0.537	5.371	5.2.1.1. supervised learning; 5.2.1.3. reinforcement learning; 5.2.1.4. multi-task learning; 5.2.1.2.1. cluster analysis; 5.2.1.2.3. mixture modeling; 5.2.1.2.4. topic modeling; 5.2.1.2.5. source separation; 5.2.1.2.6. motif discovery; 5.2.1.2.7. dimensionality reduction and manifold learning	5.2.1.2.2. anomaly detection	
5.2.1.1	supervised learning	0.0	0	0.597	5.2.1.1. supervised learning		
5.2.1.2	unsupervised learning	0.597	0.537	3.581	5.2.1.2.1. cluster analysis; 5.2.1.2.3. mixture modeling; 5.2.1.2.4. topic modeling; 5.2.1.2.5. source separation; 5.2.1.2.6. motif discovery; 5.2.1.2.7. dimensionality reduction and manifold learning	5.2.1.2.2. anomaly detection	
5.2.1.2.1	cluster analysis	0.0	0	0			
5.2.1.2.2	anomaly detection	0.597	0.537	0		5.2.1.2.2. anomaly detection	
5.2.1.2.3	mixture modeling	0.0	0	0			
5.2.1.2.4	topic modeling	0.0	0	0			
5.2.1.2.5	source separation	0.0	0	0			
5.2.1.2.6	motif discovery	0.0	0	0			
5.2.1.2.7	dimensionality reduction and manifold learning	0.0	0	0.597	5.2.1.2.7. dimensionality reduction and manifold learning		
5.2.1.3	reinforcement learning	0.0	0	0.597	5.2.1.3. reinforcement learning		
5.2.1.4	multi-task learning	0.0	0	0.597	5.2.1.4. multi-task learning		
5.2.2	learning settings	0.0	0	0.597	5.2.2. learning settings		
5.2.3	machine learning approaches	0.0	0	0.597	5.2.3. machine learning approaches		
5.2.4	machine learning algorithms	0.0	0	0.597	5.2.4. machine learning algorithms		
5.2.5	cross-validation	0.0	0	0			
5.2.6	deep learning	0.0	0	0.597	5.2.6. deep learning		
